Chromosome,Pos,Region,Mdiff,Q-value,Gene ID,Gene symbol,Gene name
NC_027303.1,19258911,Exon,23.69,3.0E-10,106602677,LOC106602677,uncharacterized LOC106602677
NC_027303.1,26423336,Flanks,30.53,3.0E-10,106602834,LOC106602834,septin-5-like
NC_027325.1,1985164,Intron,-20.63,3.2E-10,106587024,adam9,ADAM metallopeptidase domain 9
NC_027322.1,23547970,Intron,-27.75,3.4E-10,106584287,LOC106584287,leucine-rich repeat-containing protein 52-like
NC_027313.1,28351506,Exon,-24.01,3.5E-10,100380588,tbb2a,Tubulin beta-2A chain
NC_027323.1,11105902,P6K,-21.66,3.5E-10,106585100,LOC106585100,histone acetyltransferase KAT6A-like
NC_027313.1,86872970,Intron,-23.67,3.6E-10,106570681,LOC106570681,gamma-aminobutyric acid type B receptor subunit 1-like
NC_027304.1,4598062,P6K,20.81,3.6E-10,106604167,LOC106604167,melanin-concentrating hormone receptor 2-like
NC_027328.1,8705278,Flanks,26.43,3.6E-10,106590089,LOC106590089,protein phosphatase 1 regulatory subunit 3G-like
NC_027302.1,13514853,Intron,-22.92,3.6E-10,106599005,LOC106599005,phosphatidylinositol 3-kinase regulatory subunit beta-like
NC_027325.1,22745782,Flanks,-23.44,3.6E-10,106587363,LOC106587363,fibulin-7-like
NC_027304.1,64070429,P6K,-20.07,3.6E-10,106605536,LOC106605536,R-spondin-3-like
NC_027308.1,97417525,Exon,-22.07,3.7E-10,106612459,med29,mediator complex subunit 29
NC_027301.1,41321175,Flanks,28.51,3.7E-10,100194824,i2b2a,Interferon regulatory factor 2-binding protein 2-A
NC_027300.1,29009776,Flanks,-26.86,3.8E-10,106600519,LOC106600519,gamma-aminobutyric acid receptor subunit gamma-1-like
NC_027300.1,51648932,Intron,27.2,3.8E-10,106605012,LOC106605012,"type I inositol 1,4,5-trisphosphate 5-phosphatase-like"
NC_027319.1,12561687,Intron,-21.6,3.9E-10,106580126,ntng2,netrin G2
NC_027301.1,37618681,Intron,-21.86,3.9E-10,106584945,LOC106584945,CSC1-like protein 2
NC_027302.1,58790195,Exon,22.57,4.1E-10,106600958,LOC106600958,cyclin-dependent kinase 6-like
NC_027301.1,41983580,Intron,-23.96,4.2E-10,106585934,spred2,sprouty related EVH1 domain containing 2
NC_027305.1,24630840,Intron,-31.53,4.3E-10,106606883,LOC106606883,glycine-rich cell wall structural protein-like
NC_027315.1,42158656,Intron,23.58,4.3E-10,106573868,LOC106573868,probable cation-transporting ATPase 13A3
NC_027309.1,95713192,Intron,20.82,4.4E-10,106561395,LOC106561395,SLIT-ROBO Rho GTPase-activating protein 1-like
NC_027326.1,24746857,P6K,21.96,4.5E-10,106588811,LOC106588811,ataxin-1-like
NC_027303.1,38147987,Intron,21.47,4.5E-10,106603171,LOC106603171,gamma-aminobutyric acid receptor subunit alpha-3-like
NC_027319.1,2186971,Intron,22.62,4.5E-10,106579815,LOC106579815,uncharacterized LOC106579815
NC_027309.1,71819311,Flanks,22.58,4.6E-10,106560954,LOC106560954,uncharacterized LOC106560954
NC_027315.1,69956620,Intron,-20.53,4.6E-10,106574403,LOC106574403,neuronal membrane glycoprotein M6-b-like
NC_027303.1,34244049,Intron,23.21,4.6E-10,106603020,mucin-2-like,mucin-2-like
NC_027301.1,40727052,Flanks,-23.87,4.7E-10,106586259,LOC106586259,protein FAM179B-like
NC_027305.1,1720355,Exon,-22.14,4.7E-10,106606244,LOC106606244,ubiquitin carboxyl-terminal hydrolase 7-like
NC_027311.1,37339231,Exon,-20.14,4.7E-10,106565306,LOC106565306,cadherin-22-like
NC_027302.1,55134896,Intron,21.58,4.8E-10,106600876,LOC106600876,corticotropin-releasing factor receptor 1-like
NC_027320.1,10880542,Intron,24.82,4.9E-10,106581867,hdac4,histone deacetylase 4
NC_027309.1,70424179,Flanks,-24.0,4.9E-10,106561127,aminoadipate-semialdehyde synthase,aminoadipate-semialdehyde synthase
NC_027326.1,11250748,Intron,-30.72,5.1E-10,106588355,LOC106588355,semaphorin-6D-like
NC_027303.1,45831105,Intron,-24.38,5.1E-10,106603380,LOC106603380,glutamate receptor 3
NC_027305.1,35542662,Intron,-21.85,5.1E-10,106607349,LOC106607349,heparan sulfate glucosamine 3-O-sulfotransferase 4-like
NC_027325.1,5888553,Intron,26.03,5.1E-10,106587057,LOC106587057,protein kinase C-binding protein NELL1-like
NC_027328.1,27827251,Intron,-20.19,5.2E-10,106590536,armc3,armadillo repeat containing 3
NC_027319.1,13024262,Intron,23.16,5.2E-10,106580115,LOC106580115,apoptosis-inducing factor 3-like
NC_027322.1,28674653,Intron,20.01,5.3E-10,106584350,LOC106584350,glypican-5-like
NC_027301.1,27832934,Flanks,20.88,5.3E-10,106581702,LOC106581702,testis development-related protein-like
NC_027309.1,41021363,Intron,25.44,5.3E-10,106560414,LOC106560414,epithelial chloride channel protein-like
NC_027305.1,13144271,Exon,24.51,5.4E-10,106606540,LOC106606540,lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog
NC_027303.1,6894318,Flanks,23.74,5.4E-10,106602299,LOC106602299,group XIIA secretory phospholipase A2-like
NC_027302.1,66102684,Flanks,22.06,5.5E-10,106601255,LOC106601255,cytochrome b561-like
NC_027301.1,47938417,Intron,-22.64,5.5E-10,106587157,LOC106587157,septin-9-like
NC_027303.1,78988202,P6K,-25.17,5.5E-10,106603998,LOC106603998,solute carrier family 12 member 7-like
NC_027325.1,1107928,Intron,20.16,5.5E-10,106587010,cntrl,centriolin
NC_027300.1,34956931,Intron,25.74,5.5E-10,106601921,akap6,A-kinase anchoring protein 6
NC_027310.1,13915864,Intron,24.78,5.6E-10,106562040,LOC106562040,neural-cadherin-like
NC_027306.1,24379765,P6K,-22.97,5.7E-10,106608979,LOC106608979,E3 ubiquitin-protein ligase TRIM39-like
NC_027317.1,47761950,Exon,-23.68,5.7E-10,106577548,LOC106577548,uncharacterized LOC106577548
NC_027309.1,37238088,Intron,20.13,5.7E-10,106560380,LOC106560380,rho GTPase-activating protein 39-like
NC_027327.1,31613823,Exon,21.97,5.9E-10,106589884,plau,"plasminogen activator, urokinase"
NC_027307.1,2206970,Intron,21.76,6.2E-10,106609939,LOC106609939,protocadherin Fat 1-like
NC_027313.1,64131157,Intron,-20.22,6.2E-10,106570191,LOC106570191,ras/Rap GTPase-activating protein SynGAP-like
NC_027312.1,74067459,Flanks,-22.69,6.2E-10,106567961,ints2,integrator complex subunit 2
NC_027303.1,55245402,Flanks,-26.26,6.3E-10,106603449,vps37d,VPS37D subunit of ESCRT-I
NC_027317.1,18005605,Exon,-26.83,6.4E-10,106577001,LOC106577001,protocadherin-15-like
NC_027315.1,13432344,Intron,-31.02,6.5E-10,106573182,LOC106573182,protein bicaudal D homolog 1-like
NC_027300.1,61950147,Exon,-22.53,6.5E-10,106608714,LOC106608714,VPS10 domain-containing receptor SorCS1-like
NC_027308.1,81159262,Intron,-22.61,6.6E-10,106612174,LOC106612174,rho guanine nucleotide exchange factor 9
NC_027309.1,66060870,P1K,23.67,6.8E-10,106561092,alkbh3,"alkB homolog 3, alpha-ketoglutaratedependent dioxygenase"
NC_027310.1,10483041,Intron,-22.81,6.9E-10,106561986,LOC106561986,protein BEAN1-like
NC_027319.1,41250670,Flanks,21.97,7.0E-10,106580640,fry,FRY microtubule binding protein
NC_027311.1,12574723,Flanks,-23.86,7.6E-10,106564456,LOC106564456,"4-aminobutyrate aminotransferase, mitochondrial-like"
NC_027313.1,85559309,Exon,21.86,7.8E-10,106570644,synaptotagmin-like protein 1,synaptotagmin-like protein 1
NC_027300.1,44887485,Exon,-20.3,7.8E-10,106602973,LOC106602973,GTP cyclohydrolase 1-like
NC_027319.1,42625137,Intron,-24.47,7.8E-10,106580699,LOC106580699,anoctamin-7-like
NC_027313.1,75291437,P6K,29.07,7.8E-10,106570427,LOC106570427,testis-specific serine/threonine-protein kinase 5-like
NC_027319.1,41250686,Flanks,22.21,8.1E-10,106580640,fry,FRY microtubule binding protein
NC_027304.1,28093345,Exon,-28.68,8.2E-10,106604594,LOC106604594,T-cell leukemia homeobox protein 1-like
NC_027326.1,17979073,P1K,22.13,8.3E-10,106588636,LOC106588636,uncharacterized LOC106588636
NC_027303.1,20343157,Flanks,23.52,8.3E-10,106602797,LOC106602797,uncharacterized LOC106602797
NC_027317.1,65256155,Intron,-21.32,8.4E-10,106578047,LOC106578047,phosphatidylinositol-binding clathrin assembly protein-like
NC_027311.1,36661059,Exon,-21.42,8.8E-10,106565291,ubiquitin-conjugating enzyme E2 C-like,ubiquitin-conjugating enzyme E2 C-like
NC_027303.1,63105183,Flanks,-21.42,8.9E-10,106603727,LOC106603727,ubiquitin carboxyl-terminal hydrolase 2-like
NC_027319.1,7295493,Intron,32.84,9.3E-10,106580163,LOC106580163,G-protein coupled receptor 98-like
NC_027300.1,17357089,Intron,20.69,9.4E-10,106573019,LOC106573019,myelin transcription factor 1-like protein
NC_027317.1,62594511,Flanks,28.3,9.4E-10,106577955,LOC106577955,butyrophilin subfamily 1 member A1-like
NC_027302.1,43932157,Exon,22.5,9.4E-10,106600531,LOC106600531,fibronectin type III domain-containing protein 7-like
NC_027318.1,43625732,Flanks,-22.49,9.5E-10,106578913,LOC106578913,peripherin-2-like
NC_027300.1,54946306,P250,25.46,9.5E-10,106606107,LOC106606107,multimerin-2-like
NC_027303.1,57949534,Intron,-21.27,9.6E-10,106603642,LOC106603642,cell adhesion molecule 1-like
NC_027302.1,71981393,Intron,20.96,9.6E-10,106601438,RNA binding protein fox-1 homolog 3-like,RNA binding protein fox-1 homolog 3-like
NC_027314.1,47281893,Intron,-25.94,9.7E-10,106571582,LOC106571582,MAM domain-containing glycosylphosphatidylinositol anchor protein 2-like
NC_027323.1,1481792,Intron,-26.73,9.9E-10,106584897,LOC106584897,calcium/calmodulin-dependent protein kinase type II subunit beta
NC_027327.1,7255731,Intron,23.2,1.0E-09,106589397,LOC106589397,cGMP-dependent protein kinase 1
NC_027310.1,13306303,Exon,27.0,1.0E-09,106562036,LOC106562036,teashirt homolog 3-like
NC_027320.1,34824164,P6K,-26.16,1.0E-09,106582236,LOC106582236,interferon-induced guanylate-binding protein 1-like
NC_027300.1,114734838,Flanks,-22.12,1.1E-09,106562392,LOC106562392,kinesin-like protein KIF2A
NC_027326.1,40182994,P6K,22.1,1.1E-09,106589104,LOC106589104,FH1/FH2 domain-containing protein 3-like
NC_027324.1,19385095,Intron,-26.25,1.1E-09,106586291,LOC106586291,parathyroid hormone 2 receptor-like
NC_027309.1,40279153,P6K,-20.45,1.1E-09,106560443,fndc7,fibronectin type III domain containing 7
NC_027324.1,29508238,Flanks,23.05,1.1E-09,106586528,kctd4,potassium channel tetramerization domain containing 4
NC_027300.1,19378253,Intron,23.57,1.1E-09,106575860,LOC106575860,serine/threonine-protein kinase D3-like
NC_027318.1,65181001,Intron,-21.51,1.2E-09,106579442,LOC106579442,phosphatidate phosphatase PPAPDC1A-like
NC_027318.1,30487690,Intron,23.97,1.2E-09,106578681,LOC106578681,progressive ankylosis protein homolog
NC_027308.1,11163697,Exon,-24.35,1.2E-09,106610702,LOC106610702,membrane-bound O-acyltransferase domain-containing protein 2-like
NC_027324.1,6632392,Intron,-22.0,1.2E-09,106586067,dnah7,dynein axonemal heavy chain 7
NC_027308.1,57289941,Intron,22.83,1.3E-09,106611591,rnf130,ring finger protein 130
NC_027325.1,46828386,Intron,-22.28,1.3E-09,106588105,solute carrier organic anion transporter family member 3A1-like,solute carrier organic anion transporter family member 3A1-like
NC_027311.1,23908354,Exon,-26.86,1.3E-09,106564922,LOC106564922,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B-like"
NC_027307.1,20407193,Intron,22.41,1.4E-09,106610390,LOC106610390,zinc finger protein 502-like
NC_027309.1,20788396,Exon,-22.58,1.4E-09,106613472,LOC106613472,ankyrin repeat domain-containing protein 24-like
NC_027324.1,28751551,Flanks,34.06,1.4E-09,106586515,akap11,A-kinase anchoring protein 11
NC_027318.1,63199123,Flanks,-20.17,1.4E-09,106579414,"pro-neuregulin-3, membrane-bound isoform-like","pro-neuregulin-3, membrane-bound isoform-like"
NC_027309.1,16221460,Intron,23.33,1.4E-09,106613666,LOC106613666,unconventional myosin-IXb-like
NC_027328.1,14064872,Flanks,21.28,1.4E-09,106590189,LOC106590189,C-C chemokine receptor type 9-like
NC_027306.1,38430153,Intron,21.41,1.4E-09,106609308,LOC106609308,transmembrane and TPR repeat-containing protein 1-like
NC_027300.1,152015915,Flanks,-25.06,1.4E-09,106571798,fibrillin 2,fibrillin 2
NC_027308.1,64728707,Intron,-27.25,1.5E-09,106611722,LOC106611722,rho guanine nucleotide exchange factor 6-like
NC_027312.1,8057415,Exon,21.4,1.5E-09,100196057,bclx,Apoptosis regulator Bcl-X
NC_027309.1,29181559,Intron,-25.78,1.5E-09,106560226,LOC106560226,disabled homolog 1-like
NC_027318.1,52741991,Intron,-21.49,1.5E-09,106579245,LOC106579245,uncharacterized protein KIAA0556-like
NC_027316.1,45272851,P250,-21.82,1.5E-09,106576341,LOC106576341,uncharacterized LOC106576341
NC_027318.1,29897567,Flanks,27.58,1.5E-09,106578699,LOC106578699,phosphatidate phosphatase LPIN2-like
NW_012356822.1,6061,Exon,-23.63,1.5E-09,106595736,LOC106595736,cullin-4A-like
NC_027306.1,36965661,Intron,-21.6,1.6E-09,106609184,LOC106609184,pleckstrin homology domain-containing family A member 5-like
NC_027310.1,12933072,Intron,23.6,1.6E-09,106562015,LOC106562015,zinc finger protein 536-like
NC_027321.1,37973698,Intron,-21.36,1.6E-09,106583535,LOC106583535,SLIT-ROBO Rho GTPase-activating protein 3-like
NC_027300.1,29918740,Flanks,-38.35,1.7E-09,106600881,LOC106600881,uncharacterized protein K02A2.6-like
NC_027314.1,4332324,Flanks,29.96,1.7E-09,106570897,LOC106570897,probable bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase 2
NC_027318.1,66947561,Intron,-21.07,1.7E-09,106579454,LOC106579454,transferrin receptor protein 1-like
NC_027301.1,47938383,Intron,-22.94,1.7E-09,106587157,LOC106587157,septin-9-like
NC_027300.1,137403506,Intron,-20.89,1.8E-09,106568349,LOC106568349,septin-5-like
NC_027312.1,26927021,Flanks,-20.34,1.8E-09,106566817,LOC106566817,ephrin type-B receptor 2-like
NC_027300.1,117864565,P6K,-24.71,1.8E-09,106563589,rxfp3,relaxin family peptide receptor 3
NC_027300.1,64921410,Flanks,20.15,1.8E-09,106608765,LOC106608765,SPARC-like
NC_027313.1,74015212,Intron,-25.19,1.9E-09,106570400,LOC106570400,CUB and sushi domain-containing protein 3-like
NC_027314.1,42320464,Intron,26.17,1.9E-09,106571674,LOC106571674,potassium channel subfamily K member 13-like
NC_027321.1,13533438,Intron,21.87,2.0E-09,106582848,LOC106582848,contactin-3-like
NC_027317.1,39514840,Intron,-20.72,2.0E-09,106577445,LOC106577445,leucine-rich repeat and calponin homology domain-containing protein 1-like
NC_027305.1,13311077,Intron,-24.06,2.0E-09,106606545,LOC106606545,IQ domain-containing protein K-like
NC_027310.1,75516780,Intron,20.02,2.0E-09,106563494,LOC106563494,sodium/calcium exchanger 1-like
NC_027313.1,81357796,Flanks,-23.78,2.0E-09,106570549,LOC106570549,trafficking protein particle complex subunit 3
NC_027304.1,51240821,Flanks,-21.32,2.0E-09,106605124,LOC106605124,CD2-associated protein-like
NC_027309.1,30175274,Flanks,-24.49,2.0E-09,106560242,nek1,NIMA related kinase 1
NC_027308.1,127295782,Flanks,-24.89,2.0E-09,106613172,"phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform-like, transcript variant X2","phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform-like"
NC_027314.1,83514141,P1K,-32.84,2.1E-09,106572524,LOC106572524,"citrate synthase, mitochondrial-like"
NC_027312.1,80049297,Intron,20.96,2.1E-09,106567819,LOC106567819,reticulon-1-A-like
NC_027316.1,57314399,Flanks,24.13,2.1E-09,106576667,voltage-dependent L-type calcium channel subunit alpha-1C-like,voltage-dependent L-type calcium channel subunit alpha-1C-like
NC_027313.1,28615776,Flanks,20.78,2.2E-09,106569164,LOC106569164,adenylate cyclase type 1-like
NC_027318.1,46398307,Intron,-27.16,2.2E-09,106578973,LOC106578973,serine-rich coiled-coil domain-containing protein 2-like
NC_027305.1,7678818,Flanks,24.51,2.3E-09,106606406,LOC106606406,uncharacterized LOC106606406
NC_027319.1,2074655,Intron,25.93,2.3E-09,106579809,LOC106579809,reticulon-4 receptor-like
NC_027307.1,1470155,Exon,-30.99,2.3E-09,106609914,sorbin and SH3 domain-containing protein 2-like,sorbin and SH3 domain-containing protein 2-like
NC_027317.1,11082584,Flanks,22.47,2.3E-09,106576739,LOC106576739,transient receptor potential cation channel subfamily A member 1-like
NC_027316.1,41912886,Intron,22.32,2.4E-09,106576194,scm-like with four MBT domains protein 2,scm-like with four MBT domains protein 2
NC_027319.1,55770732,Intron,-24.12,2.4E-09,106581027,LOC106581027,breast carcinoma-amplified sequence 3-like
NC_027314.1,89102337,Flanks,20.28,2.5E-09,106572659,LOC106572659,"beta-1,4 N-acetylgalactosaminyltransferase 1-like"
NC_027315.1,54077740,Exon,30.51,2.5E-09,106574168,LOC106574168,WD repeat-containing protein 47-like
NC_027313.1,13082811,Exon,24.41,2.5E-09,106568947,LOC106568947,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D-like"
NC_027302.1,86590429,Exon,-21.28,2.7E-09,106601929,LOC106601929,E3 ubiquitin-protein ligase RNF213-like
NC_027317.1,64228034,Flanks,-22.21,2.8E-09,106578030,LOC106578030,pentraxin fusion protein-like
NC_027324.1,35132516,Exon,23.08,2.8E-09,106586663,unconventional myosin-XVI-like,unconventional myosin-XVI-like
NC_027311.1,38635075,Intron,-25.25,2.8E-09,106565275,LOC106565275,TOX high mobility group box family member 2-like
NC_027317.1,57990259,P250,20.62,2.9E-09,106577848,msmp,"microseminoprotein, prostate associated"
NC_027312.1,43472500,Intron,-20.35,2.9E-09,106567295,"protein kinase C and casein kinase substrate in neurons protein 1-like, transcript variant X3",protein kinase C and casein kinase substrate in neurons protein 1-like
NC_027307.1,20407110,Intron,26.33,3.0E-09,106610390,LOC106610390,zinc finger protein 502-like
NC_027303.1,63404851,P1K,-20.53,3.0E-09,106603738,slc37a2,solute carrier family 37 member 2
NC_027305.1,39110503,Flanks,-20.63,3.0E-09,106607247,LOC106607247,rho GTPase-activating protein 23-like
NC_027300.1,51954937,Exon,-21.16,3.1E-09,106605046,pwwp2b,PWWP domain containing 2B
NC_027321.1,12270743,Flanks,-21.43,3.1E-09,106582822,LOC106582822,E3 ubiquitin-protein ligase TRIM62-like
NC_027302.1,9492685,Exon,-29.15,3.1E-09,106598420,LOC106598420,KN motif and ankyrin repeat domain-containing protein 2-like
NC_027322.1,37914001,Intron,-25.92,3.2E-09,106584565,grm8,glutamate metabotropic receptor 8
NC_027306.1,38430164,Intron,20.65,3.2E-09,106609308,LOC106609308,transmembrane and TPR repeat-containing protein 1-like
NC_027303.1,50940318,Intron,-24.55,3.3E-09,106603518,LOC106603518,clathrin heavy chain 1
NC_027300.1,144268621,Intron,24.12,3.3E-09,106569798,LOC106569798,netrin-G2-like
NC_027309.1,94178661,Flanks,-25.13,3.3E-09,106561431,LOC106561431,uncharacterized LOC106561431
NC_027326.1,15455835,Intron,-25.99,3.3E-09,106588535,LOC106588535,ras/Rap GTPase-activating protein SynGAP-like
NC_027313.1,5739049,Intron,-22.08,3.4E-09,106568679,LOC106568679,cadherin-7-like
NC_027322.1,41603257,Flanks,20.28,3.4E-09,106584658,LOC106584658,uncharacterized protein C11orf96 homolog
NC_027306.1,24379717,P6K,-21.86,3.4E-09,106608979,LOC106608979,E3 ubiquitin-protein ligase TRIM39-like
NC_027300.1,138813426,Intron,-21.14,3.5E-09,106568645,LOC106568645,fibrinogen C domain-containing protein 1-like
NC_027312.1,10248380,Intron,-20.23,3.5E-09,106566493,LOC106566493,plexin A3-like
NC_027313.1,92301998,Intron,25.81,3.6E-09,106570767,psmg2,proteasome assembly chaperone 2
NC_027324.1,13874663,P6K,22.26,3.7E-09,106586207,LOC106586207,collagen alpha-1(XXVIII) chain-like
NC_027314.1,83083741,Intron,-21.65,3.7E-09,106572487,LOC106572487,uncharacterized LOC106572487
NC_027307.1,13488491,Intron,21.51,3.7E-09,106610193,LOC106610193,serine/threonine-protein kinase DCLK2-like
NC_027319.1,31931644,Intron,21.52,3.7E-09,106580457,LOC106580457,autism susceptibility gene 2 protein-like
NC_027317.1,44645382,Intron,21.01,3.8E-09,106577493,LOC106577493,VPS10 domain-containing receptor SorCS2-like
NC_027323.1,21224244,Intron,27.56,3.8E-09,106585546,LOC106585546,synapsin-1-like
NC_027311.1,87822239,Intron,-28.94,3.8E-09,106566214,LOC106566214,semaphorin-3D-like
NC_027310.1,78277982,Intron,24.66,3.8E-09,106563583,LOC106563583,MAP7 domain-containing protein 2-like
NC_027304.1,58258068,Flanks,25.54,3.8E-09,106605366,LOC106605366,CD83 antigen-like
NC_027317.1,13349136,Intron,27.53,3.9E-09,100380336,coda1,Collagen alpha-1XIII chain
NC_027320.1,24285893,Exon,-20.22,3.9E-09,106582029,LOC106582029,mucin-5AC-like
NC_027321.1,54912926,Intron,20.76,3.9E-09,106583727,LOC106583727,metabotropic glutamate receptor 7-like
NC_027311.1,11942800,Intron,22.31,3.9E-09,106564442,LOC106564442,protein phosphatase 1 regulatory subunit 29-like
NC_027312.1,73208915,Intron,24.39,3.9E-09,106567975,LOC106567975,active breakpoint cluster region-related protein-like
NC_027314.1,81064671,Intron,30.01,4.1E-09,106572392,LOC106572392,calmodulin-binding transcription activator 1-like
NC_027311.1,60261012,Intron,21.77,4.1E-09,106565640,LOC106565640,rootletin-like
NC_027314.1,81754661,Flanks,-20.86,4.4E-09,106572385,apex2,apurinic/apyrimidinic endodeoxyribonuclease 2
NC_027310.1,61953743,Intron,21.05,4.5E-09,106563158,LOC106563158,matrix metalloproteinase-17-like
NC_027328.1,19425087,Intron,-20.36,4.7E-09,106590277,LOC106590277,potassium voltage-gated channel subfamily H member 2-like
NC_027310.1,1720112,Intron,-24.23,4.8E-09,106561882,LOC106561882,MAM domain-containing glycosylphosphatidylinositol anchor protein 1-like
NC_027317.1,13304946,Intron,20.77,4.8E-09,100380336,coda1,Collagen alpha-1XIII chain
NC_027300.1,125743590,Intron,21.52,4.9E-09,106565750,LOC106565750,uncharacterized LOC106565750
NC_027326.1,9142480,Exon,24.65,4.9E-09,106588427,LOC106588427,zinc finger protein 227-like
NC_027323.1,32097679,Exon,-23.66,5.0E-09,106585631,LOC106585631,caspase recruitment domain-containing protein 9-like
NC_027324.1,36828378,Intron,24.1,5.1E-09,106586699,col8a1,collagen type VIII alpha 1 chain
NC_027300.1,49121885,Flanks,22.12,5.1E-09,106604674,rab11fip2,RAB11 family interacting protein 2
NC_027318.1,55385825,Intron,-28.32,5.1E-09,106579176,LOC106579176,liprin-alpha-3-like
NC_027310.1,76735356,Flanks,23.47,5.1E-09,106563433,LOC106563433,extensin-1-like
NC_027327.1,442647,Intron,-22.16,5.1E-09,106589263,LOC106589263,PH and SEC7 domain-containing protein 1-like
NC_027310.1,73879889,Intron,-20.55,5.4E-09,106563397,LOC106563397,gamma-aminobutyric acid receptor subunit beta-4-like
NC_027303.1,10069594,Flanks,-20.8,5.6E-09,106602374,F-box/WD repeat-containing protein 7,F-box/WD repeat-containing protein 7
NC_027310.1,72116328,Flanks,-23.08,5.6E-09,106563206,LOC106563206,signal peptide peptidase-like 3
NC_027317.1,4644440,P6K,-26.58,5.7E-09,106576852,LOC106576852,ubiquitin domain-containing protein 1-like
NC_027321.1,57446501,Intron,20.26,5.7E-09,106583737,LOC106583737,protein NLRC3-like
NC_027310.1,72126982,Flanks,20.76,5.8E-09,100194911,Cytosolic purine 5-nucleotidase,Cytosolic purine 5-nucleotidase
NC_027313.1,16954804,Intron,-28.3,5.9E-09,106568853,LOC106568853,glypican-5-like
NC_027310.1,3427482,Intron,20.68,5.9E-09,106561885,kif6,kinesin family member 6
NC_027306.1,18056530,Exon,-22.92,6.2E-09,106608748,LOC106608748,high affinity immunoglobulin epsilon receptor subunit gamma-like
NC_027302.1,67069442,Flanks,22.57,6.2E-09,106601280,LOC106601280,cdc42-interacting protein 4 homolog
NC_027301.1,62833380,Exon,-23.3,6.2E-09,101448004,Histone chaperone asf1-A,Histone chaperone asf1-A
NC_027319.1,5049169,Flanks,-20.01,6.2E-09,106580198,LOC106580198,uncharacterized LOC106580198
NC_027327.1,35062027,Intron,-23.22,6.3E-09,106589940,LOC106589940,kinesin-like protein KIF20B
NC_027309.1,74533835,Intron,-22.37,6.5E-09,106560949,LOC106560949,aminopeptidase N-like
NW_012347687.1,19888,Flanks,21.95,6.5E-09,100196501,Intelectin-1a,Intelectin-1a
NC_027311.1,87822253,Intron,-28.55,6.5E-09,106566214,LOC106566214,semaphorin-3D-like
NC_027314.1,39148814,Exon,-25.69,6.5E-09,106571714,LOC106571714,nesprin-2-like
NC_027311.1,31830942,Intron,21.18,6.7E-09,106565022,mmp24,matrix metallopeptidase 24
NC_027316.1,8618234,Flanks,-20.56,6.7E-09,106575174,LOC106575174,cyclin-dependent kinase 15
NC_027305.1,58513964,Intron,-26.14,6.7E-09,106607809,LOC106607809,exostosin-1-like
NC_027309.1,52684235,Flanks,-20.85,6.9E-09,106560674,LOC106560674,F-box only protein 40-like
NC_027308.1,11954094,Intron,22.91,7.1E-09,106610711,LOC106610711,kinesin-like protein KIF26B
NC_027309.1,106013296,Intron,-21.36,7.1E-09,106561616,LOC106561616,anoctamin-1-like
NC_027307.1,10158880,Intron,-23.67,7.1E-09,106610060,LOC106610060,teneurin-3
NC_027315.1,13432335,Intron,-29.4,7.2E-09,106573182,LOC106573182,protein bicaudal D homolog 1-like
NC_027328.1,26630553,Intron,20.47,7.3E-09,106590475,kiaa1407,coiled-coil domain containing 191
NC_027307.1,4964952,Intron,23.74,7.4E-09,106609934,LOC106609934,catenin alpha-2-like
NC_027308.1,30059193,P1K,-21.97,7.6E-09,106611160,LOC106611160,uncharacterized protein C14orf132-like
NC_027308.1,14254463,Intron,21.96,7.7E-09,106610765,pxdn,peroxidasin
NC_027315.1,38880885,Intron,21.55,7.8E-09,106573580,LOC106573580,tight junction protein ZO-3-like
NC_027309.1,1760342,Intron,-20.41,7.9E-09,106613441,ttll7,tubulin tyrosine ligase like 7
NC_027308.1,129160074,Intron,20.75,7.9E-09,106613181,gria4,glutamate ionotropic receptor AMPA type subunit 4
NC_027312.1,60132714,Intron,-27.34,7.9E-09,106567565,LOC106567565,rho guanine nucleotide exchange factor 12-like
NC_027328.1,18897343,Intron,22.4,7.9E-09,106590283,LOC106590283,reversion-inducing cysteine-rich protein with Kazal motifs-like
NC_027323.1,31451896,Intron,22.1,8.0E-09,106585668,LOC106585668,transient receptor potential cation channel subfamily V member 4-like
NC_027319.1,18532733,Flanks,-21.81,8.1E-09,106579972,LOC106579972,calcium-binding mitochondrial carrier protein SCaMC-2-A-like
NC_027300.1,2749039,Intron,-21.26,8.3E-09,106588528,SPARC related modular calcium binding 1,SPARC related modular calcium binding 1
NC_027321.1,7461642,Intron,20.31,8.4E-09,106582707,LOC106582707,metabotropic glutamate receptor 4-like
NC_027306.1,9643321,Exon,-21.15,8.6E-09,106608581,LOC106608581,complement component C1q receptor-like
NC_027313.1,25158800,Intron,-20.72,9.0E-09,106569223,LOC106569223,catenin delta-2-like
NC_027317.1,51016848,P1K,22.73,9.1E-09,106577621,LOC106577621,myozenin-2-like
NC_027300.1,25042903,Exon,20.41,9.3E-09,106591759,atg2b,autophagy related 2B
